Fitness,Label,A1,A2,B1,B2,C1,C2,D1,D2,E1,E2,F1,F2,G1,G2,H1,H2,I1,I2,J1,J2,K1,K2,L1,L2,M1,M2,N1,N2,O1,O2,P1,P2
1.405546528,1,2.406711843,2.342652377,4.542747625,2.085737439,2.72069003,3.495044309,0.395251278,2.547079329,2.434491494,4.279401416,3.072023853,0.587076267,3.034364695,0.820899064,1.995127634,2.661786733,4.376055127,3.295192512,3.938128949,0.630125019,2.624870867,4.497398826,0.54542206,3.17285648,0.404230057,2.056161001,3.563169508,0.502111978,4.049734075,3.189046461,4.49034461,3.109105965
1.451484536,1,2.073037435,3.237790586,2.446344576,0.468776556,3.186615382,4.751307592,2.381882178,3.014024972,2.957413422,1.126308702,3.342165335,0.782758593,3.871257043,1.065263545,0.845617885,3.628763805,1.280946072,0.813833157,3.128885176,1.253737399,1.314890529,4.2196406,1.987104135,0.522893153,0.969271504,1.815352078,4.372671387,2.998851127,1.29056628,1.792138185,4.43770037,4.502652947
1.494322473,1,2.239760769,1.344257281,2.769077492,0.894238003,4.298511271,1.159881041,0.840526341,0.133614346,1.612154392,2.775822761,4.122643123,4.021237703,0.122041091,1.857527696,2.459349373,2.330261208,0.208569002,3.085009127,2.890164602,1.494044228,2.178330223,0.683165162,1.498603843,3.806873844,0.17651265,1.347500053,4.981342554,2.234729502,0.763924367,4.431140912,0.156901899,0.580174693
0,0,1.254275215,3.798374728,4.491548126,1.117102437,3.366495664,4.093929041,4.744649023,4.371576637,1.968681512,4.684811581,2.184478593,0.812612504,1.549104347,3.405547112,4.67027492,4.736946158,2.995415529,4.744370701,2.0200913,0.205162221,1.469127706,0.159697434,4.32256484,2.162731931,0.464042703,0.688958466,1.209855995,1.115045214,4.338700239,3.820883518,1.723572458,1.9239009
1.438444078,1,2.974326008,2.675603649,1.667778622,4.273412877,1.328220068,4.669700897,1.949170625,3.415327044,1.375048962,0.139788659,4.703065766,2.669851633,3.355866487,3.03767495,3.754366316,4.906610573,3.638348261,4.286605909,4.959214193,3.797302008,0.730205124,1.63152628,0.143930525,3.472754824,4.79378461,3.645235449,3.683771033,0.873053165,1.777047735,2.87324724,2.299726366,4.16862396
0,0,4.077220029,1.619758721,2.308422482,3.369796089,2.976132367,0.671936491,0.097458964,0.625542261,1.116380165,2.245687456,2.672657769,4.951949918,3.586735932,4.900287401,0.268688989,3.184370931,4.8019095,1.349615508,4.747037295,4.511171301,0.973242096,3.66975759,0.874306128,0.525705257,1.57056334,1.743828303,1.994811352,1.419587273,1.569559559,3.591398979,4.723233643,0.438943866
0,0,1.397672,2.980795899,4.142172936,3.910762689,2.786193649,0.181381951,3.346858871,4.244942492,0.327322858,1.803828153,1.290256243,2.162982684,1.53035454,4.832942983,0.649664758,1.087180789,4.466968908,3.108530511,1.990811886,1.780446897,3.232865459,3.665456128,3.658505474,4.790877688,0.229772264,2.121805858,0.045087291,3.519025937,3.904461837,2.824201176,0.116476179,0.037819586
0,0,4.944844159,1.008235766,4.116691144,1.804751346,2.306264907,0.550225232,3.906308271,2.267217807,1.485512254,1.792001883,2.412180194,2.156124085,3.494112762,3.37533244,0.034354959,0.394948616,2.303133102,3.887681407,4.083819845,3.15694022,1.824380548,4.437490689,1.254634133,0.330595172,3.635755895,3.833987662,4.491628532,3.834127195,4.734417244,2.678666145,4.798903897,4.890941658
1.348026696,1,2.610500968,4.226800474,4.490132534,4.656143621,2.288198155,3.795807842,4.693979261,4.053503555,4.651959777,2.234786496,4.169430329,4.938905621,1.848197154,0.853834924,4.115827054,2.935286361,4.808058144,2.445646601,1.267613903,3.391120635,4.57245891,3.08537395,1.612493696,2.45255965,2.037276712,0.419698118,2.959797622,4.395077393,2.766539307,1.497355343,4.485041578,3.971531531
0,0,3.879062277,2.994841482,2.786105115,1.49853816,2.738286272,4.959149147,2.417064852,3.423868481,2.400084156,3.732603874,1.057112151,1.242433632,0.489195398,3.543352173,4.278729596,3.94517125,3.714212749,0.522610576,2.604374546,4.233162327,4.218065753,1.888736488,1.360476807,0.626519622,3.456762697,2.77565582,0.04237116,2.080159036,2.195591027,3.921803225,4.149987456,2.948032192
1.423021702,1,0.710370191,2.966566919,3.630963996,2.141901791,1.05396028,1.326921342,4.965918776,2.403781848,4.138750659,3.016191329,4.089208405,4.777735853,3.251890967,3.138236731,3.232816657,0.310665643,4.690983229,4.493582188,3.474295815,1.552030856,1.717728028,0.381147216,2.599184703,3.043886607,3.635799802,0.000369668,0.848831344,2.316455118,1.809260756,4.760328073,4.660966796,4.790343304
0,0,1.032692102,0.79850367,2.858802835,2.964595958,3.493053749,1.52906732,1.969256705,1.68442913,0.644965206,0.434681781,2.744716744,1.588666226,4.96373788,3.617826267,2.860506951,3.586135858,4.882796138,2.134952791,4.565068855,4.486556271,4.176142837,0.239790857,1.796402847,1.478769481,3.145628091,0.680919008,1.870229006,4.323908491,1.25136796,0.147527893,4.997244857,3.025713375
0,0,1.22097561,2.190976358,3.675467836,2.789945461,2.191696948,3.017708818,0.904994072,4.043930695,4.095292149,2.436178592,3.775251987,2.021862664,3.628381522,0.7700429,2.545366395,3.340177968,0.762878265,0.313480071,1.685574414,2.229719902,3.788242337,0.652667895,4.507559179,1.101691202,1.892753687,2.113779442,4.863431,0.885080218,4.411382553,2.756286752,1.607459539,4.499228006
0,0,2.710558602,2.314446281,4.03987464,1.804091208,4.855014899,2.777586622,3.849098514,3.400605096,1.025997755,4.173114665,4.327335149,0.207603913,3.070965126,1.366401156,3.733534586,2.439359734,3.961877469,2.62231448,2.987557627,1.100150986,1.820096284,1.486210153,4.258084595,4.868447973,3.118108021,4.461395967,4.904513541,3.234895524,3.994092541,2.024372219,2.411822156,0.319461796
1.563354744,1,4.014642654,1.755354994,4.246362251,4.959036082,2.421619772,1.781822977,0.271855425,4.5703853,3.524843707,2.190418024,4.840545126,3.619104191,3.284016538,2.573857945,4.385281287,0.300870803,2.357388235,1.55508287,0.973465359,0.755247694,4.507102025,0.353291477,4.791938585,3.499448698,0.060048319,0.024401997,4.266456989,2.336438872,4.183593294,1.103124034,4.029802507,1.242897204
1.363538986,1,4.991363058,4.689488142,2.769781767,4.563487123,3.177449681,3.900478662,2.836090886,0.958808335,4.531241658,2.574282089,4.994881555,1.886643327,1.030559891,3.649733514,1.567178367,0.587904628,4.443027965,3.46561449,4.699500708,2.085836585,4.078854251,4.024213433,1.802021385,4.569070715,1.441579163,0.82500931,2.279312551,1.214086577,0.009610263,3.076714382,3.306139303,3.30168214
1.55135127,1,3.402375862,4.253248364,0.186572342,3.40387598,2.855688006,3.451073877,4.477832216,1.334311462,0.342773042,1.568007313,3.945897579,2.491699115,2.185163704,0.842028492,1.322813383,3.419407917,4.083187033,3.52760495,2.882694464,4.970312465,2.305966349,2.46676625,1.369798437,3.275514434,2.035285462,1.499815692,3.02717786,3.95586636,4.854467839,3.866919137,2.999908548,2.245343164
1.488131687,1,0.767363851,1.056165016,3.501745206,4.780910931,3.177343324,4.456355807,1.081425068,3.417718527,1.575293097,0.126932901,4.10124519,2.163343496,0.443533063,4.675419957,1.95388408,2.939658232,1.199179707,3.267825024,1.832662418,2.406249663,2.008427822,1.668987721,1.337926842,3.839214818,1.201909595,4.806385808,4.617756307,1.371234565,1.116394904,1.260617814,1.234967101,1.197881885
0,0,2.141254804,4.129629435,3.085931207,0.969372011,4.040407236,4.928170971,0.743012242,4.26515404,1.193009752,2.084702754,1.611999512,2.170193196,1.637118558,0.494843913,3.355871999,0.246793479,1.004979427,2.495684636,1.37709659,2.098019613,2.98496441,0.245724547,4.433397153,4.291495835,0.42530775,0.887083866,0.066992604,2.94992718,3.539309968,3.794612797,1.069856468,4.830836344
1.333746052,1,2.421944862,0.312340505,0.892295989,1.691316915,4.402410975,0.213602739,1.777037082,3.203696624,4.139418537,0.223115073,3.954128171,0.255753305,1.482129239,1.360711906,4.567269057,3.027335477,2.511087257,3.683002244,0.560615848,4.422449423,2.647753377,0.027469608,0.81433957,1.311630263,0.194349152,3.410322355,0.140982321,2.499746036,2.403474673,1.392644257,2.952458562,1.437079741
0,0,4.599731595,0.030319225,2.822651891,1.843461606,1.856803787,0.105971606,3.436253213,2.772818719,3.827178954,3.956694798,1.232804303,0.999033256,1.834695291,3.597860124,0.626824106,2.149471179,0.081767434,0.355100791,3.551530513,4.014739111,4.550983108,4.560618476,3.147680887,0.657468974,0.310682536,3.887719126,3.710747557,3.129646168,3.645483383,1.015071798,3.974974032,4.87285585
0,0,2.100720802,1.22860295,2.40061005,3.344862116,4.261878936,4.726613099,0.643661317,3.483226266,0.400420725,0.517813256,0.655991818,2.575276995,2.408905421,2.229417014,3.990884521,2.644691234,3.344218653,2.416687937,1.663435025,1.294008266,4.868513545,1.321801474,3.949704249,2.485344606,1.603926325,3.081413944,0.034470749,0.314668268,4.600124839,4.530818472,4.157685627,4.568373368
1.437512757,1,3.395788248,3.885292991,3.468339732,0.994282349,2.261941333,3.944433744,0.009622733,2.777887986,2.166241466,0.292079729,2.209799246,4.197968394,3.091283382,3.707970285,4.678187008,1.626550073,3.72995722,4.36449112,2.166429545,2.607798312,3.263296297,2.345057288,0.9164966,1.130010939,2.059777118,0.076458538,3.753352049,0.310617084,2.158421839,2.713896799,3.050742752,2.181170865
1.553567657,1,0.405342789,1.41978619,0.366134022,3.649887758,1.731875515,3.261026349,2.408787258,1.912968191,1.634429201,0.515199587,1.852061897,1.887207698,2.408991604,3.978097814,3.456968481,4.248950493,2.561412629,4.275167042,2.327207734,1.324242989,3.147421069,2.813670595,2.705782338,1.966557197,2.102311856,0.685609889,1.460889392,0.036616066,4.663506124,3.046292705,4.459228469,2.104124201
1.553803754,1,2.00090672,2.76967059,2.981297191,2.531394106,2.936048137,0.664108431,3.807989914,3.255717485,1.755449341,1.562981889,1.37125263,0.747653688,1.671728384,4.165170254,1.167878805,0.346204815,2.473635854,0.610756711,2.013106326,0.456071055,3.602740399,1.711714543,2.83152443,3.272561855,3.262505769,3.504283551,1.505522433,0.427319071,3.167178526,1.332173077,4.471258896,1.501344852
0,0,3.575284625,1.651761566,1.824366297,2.961740561,4.525927341,1.322644194,4.749129405,3.693644897,0.02230574,4.253683798,3.477860939,2.812160612,1.688580567,1.66399674,0.386613938,2.291504655,3.285950332,2.859769227,2.010543219,4.673505847,1.802671158,4.738570045,0.150617895,2.205483338,3.503545749,3.514964082,2.550832767,3.061219435,3.73184472,4.007178052,1.683624894,2.82046503
0,0,4.276330352,2.945793017,2.541205984,4.267152501,3.41899171,0.53169128,2.509784147,0.095833327,2.213046916,4.535877155,0.223348119,4.725954021,0.901901798,1.84954073,1.026195412,0.477929224,2.163704674,1.387804706,0.504291049,2.494602272,1.195170368,1.748006656,2.791311451,2.740334555,2.106369653,1.927498331,1.903318896,1.403641814,0.899561921,0.636420124,0.078451122,3.765439846
1.41727331,1,2.524775939,3.610551199,3.805504025,1.344744398,0.968109913,0.320743948,2.126871587,3.510734945,4.886603226,2.75791366,0.219033883,2.910743854,1.391878675,2.710971245,2.216604467,0.586027151,1.899706104,3.824164426,4.591841459,3.463495278,4.85312122,0.630824833,3.232069428,1.934249777,2.811722953,0.991752916,1.969631576,1.701211303,1.78238885,1.865199448,0.576821156,2.506048791
0,0,4.084564103,1.717534971,2.492680984,0.590119913,2.877583367,2.577321228,1.776383401,4.316744657,1.720074906,2.284406907,1.190444559,3.855815401,1.367022609,2.625010565,2.655567292,4.366920932,4.688065169,0.2435874,4.894224569,3.161629319,0.363169061,1.059120059,1.799436117,2.1334064,3.790726873,4.578753833,3.148700748,4.779545563,3.775592186,2.630555863,4.25055499,4.080154624
0,0,0.660652355,3.803620843,3.086162341,1.988236093,4.20635992,0.191598536,0.48102964,4.740511181,1.980078073,2.661310489,4.518212394,1.700176206,3.319478225,3.636805325,1.115068003,2.777270159,2.27616335,3.05132269,2.71995019,2.591781695,1.430238735,4.395080817,4.682715185,4.03104641,4.845424636,2.621174611,0.564344676,3.251172194,0.954429839,4.284679176,4.714265362,0.517234499
0,0,1.482194736,3.995170153,2.208573796,2.462602807,0.147580862,2.863216927,2.862310832,3.708456843,0.383027815,3.93583233,0.967474975,2.654638521,4.620648907,4.930282325,4.87646699,1.523844276,3.768192037,1.031775576,4.306903566,3.289220816,0.51102878,2.902324019,4.817441403,4.224363246,3.765534494,3.515249061,1.233118245,0.199707477,2.310565905,0.58686906,0.808099873,2.098779199
1.486704611,1,3.330576769,4.865771974,1.398252182,2.656964825,4.653463288,0.833312031,3.946248666,0.514826738,4.418113478,2.611188065,4.870632082,3.780520972,3.612850368,0.013005941,1.028068637,1.301845943,0.399773517,3.676638667,4.113253375,1.716953181,0.680690497,3.329447135,4.152205696,3.368104352,0.69729549,1.89413442,3.391814706,2.579625462,4.890276873,1.338623493,4.334552503,1.868774342
1.456581681,1,0.683151714,0.41345773,3.694118434,1.860339022,1.902581501,1.510868824,1.472627033,1.299067827,2.317375077,4.93926137,1.925379394,4.716171032,0.835005992,4.625020296,3.771686838,4.282997184,3.011932584,0.536834108,2.277361286,3.272948552,0.287665604,0.106314384,1.449008701,4.657394156,2.570096787,4.376492152,1.890497558,4.422557598,2.673869351,4.463013677,0.513817133,1.060229164
1.546590603,1,3.508028698,1.806754148,0.006978574,1.921541699,1.600714562,1.966726913,0.906256116,1.046883605,2.968623165,2.972331778,0.862351407,4.665007833,0.281083846,1.008620709,2.541260325,3.796074298,0.730260459,4.655364931,2.109740327,0.282493687,3.371002194,1.399043661,3.900435216,4.81420608,3.441224183,2.492112801,0.4951623,1.438756237,2.690561414,0.056650257,1.414217423,2.947856453
0,0,0.860240559,0.850490827,3.381713969,2.847972155,2.758352506,4.837204923,3.14210951,1.622748588,2.605078454,4.32468338,4.970541174,4.192441151,1.73698574,3.747049399,4.697064164,3.340409194,2.406013587,1.430815385,2.975779028,1.682035724,4.797752837,2.210375109,4.809981042,3.381918102,3.530389184,4.788463766,4.699384689,4.168787674,0.776206604,4.152160873,2.320701615,1.493442138
1.336596624,1,2.616526599,4.158152176,2.695661764,1.299159298,1.770192131,0.93369068,1.753283671,0.948592676,4.178454691,1.920754778,0.047498612,1.545123476,4.183736171,1.406684106,3.90671656,2.657571246,0.769572579,2.626268421,1.416198939,3.574330573,3.671946425,2.248179215,0.91038717,0.677702132,1.363858068,3.178217536,4.030939592,3.339386613,1.432945736,0.712207814,1.229376176,3.459485068
1.338001715,1,0.358734218,2.493304376,4.929988887,4.524503229,2.876038488,3.83258637,3.733837242,3.476657035,3.386586253,1.411999139,2.909339901,3.094361454,4.071199584,0.079935302,1.071763019,4.939336793,4.086686269,3.160408554,3.410737233,4.041084115,1.398310691,3.32484634,0.146620562,2.721900771,2.644851229,4.365821391,0.938041519,4.657302874,4.88176138,1.656022138,3.118546171,2.635303593
0,0,2.295407608,1.792828129,1.671347757,0.415976249,1.952009342,1.19671973,2.431359946,3.500468023,0.686351658,4.132336694,4.650266098,4.143652534,2.424763814,3.29884632,2.28200541,2.092310271,0.17148131,4.634237732,0.216900278,2.380300496,1.928738674,2.670291671,4.990841356,4.512370941,0.073777492,3.902574644,2.426447252,1.951098823,4.115450524,4.372087723,4.991780132,0.978302946
0,0,4.349844591,1.537458093,2.056182267,4.081700993,1.841273737,2.131077127,0.456084052,3.337490906,3.656540806,1.504092049,1.689986047,3.671611799,4.927283102,3.493855069,0.449659063,2.353687632,3.17681444,2.626346776,0.706697184,1.377577409,4.935513672,3.974991539,4.666674552,1.741862794,1.045667411,3.401827572,1.777118965,2.191865732,4.543890897,4.167949797,1.956919077,3.669895496
1.339934989,1,1.453300175,1.460683222,1.483981387,0.124212108,4.589209066,3.430150613,1.171389276,2.486763201,3.952907755,1.90116309,1.092917063,3.613326386,3.864162785,3.466413276,3.098373974,3.811515205,2.557401479,1.647027335,0.006720308,2.903220251,0.859190345,0.974536104,0.751607541,2.527098626,0.086934625,2.356039763,0.230387471,2.211326244,0.817795969,2.860499777,4.091601614,0.426709903
0,0,1.164180466,1.230230162,1.759671066,2.045420454,0.571215574,2.036073856,3.379653541,2.715119704,1.785648078,3.307963653,3.393513951,0.657800916,2.198098058,4.685977878,2.851119303,2.888196456,3.823011852,1.234758342,3.469277129,1.474314559,2.853502654,3.174020828,1.994455986,1.244418448,4.676661905,2.244509507,2.658920087,3.17419275,3.340601807,2.195065944,0.864946823,3.471921207
1.601200198,1,4.624631051,1.853029723,3.193939427,4.448395433,2.414711669,3.149089342,2.32508747,0.545864303,0.565581889,0.539461543,2.228654791,4.694225183,3.169069892,4.64834674,0.314381279,1.534694558,4.748822477,0.051821895,0.839138542,3.77636224,4.169108661,3.029302182,2.589585842,4.714288016,3.706031978,3.505394335,3.723590745,4.369128868,4.82060298,4.909584536,4.593164139,1.417401832
0,0,0.293127876,4.104972735,0.897611175,0.174656359,3.856633569,2.702630597,1.657699779,2.891083031,4.272537109,3.21187542,2.100517662,2.729564431,0.911488642,1.181371136,1.027068334,1.298431563,4.713162031,3.207851788,4.145316835,1.943810968,0.842061089,3.700588702,4.363979252,1.777624878,0.894143356,4.98211804,4.795637794,0.779981185,4.644678326,2.122870934,1.115419725,0.681975463
0,0,1.300878271,2.722326915,0.41104196,2.990636567,0.145930892,2.274544488,1.662493421,4.718364158,1.5155091,2.141121682,3.305168799,1.90544006,0.680853058,0.483133115,1.525808208,4.119418249,3.13626433,1.029663821,4.90092729,2.188871401,4.175978871,2.69590224,0.125634666,0.034121396,3.930431193,2.23696428,1.443687247,4.315901325,3.281142476,1.423468165,3.222831124,1.317905893
0,0,0.873893321,1.843097503,2.687711116,4.632035785,3.745603647,0.738677433,0.014438725,0.635069468,4.584606761,3.360608536,0.568949037,4.801137464,0.596915605,2.462078477,1.80656701,2.350002453,0.293898844,1.650058506,1.322602388,1.229588332,4.738381797,0.162209973,4.530753171,1.842488521,3.312701866,4.768123152,0.470642285,3.42657811,2.062202411,0.558943614,2.459175315,2.307761919
0,0,4.385290705,3.301195887,1.389824192,3.28584108,3.227074751,4.486118724,4.41168281,1.675862129,2.135009642,4.018824943,4.615471023,4.333619201,2.498251363,2.922415224,4.623785007,0.830584488,1.87180069,1.297040156,4.152404583,0.350883434,1.405151386,2.775224188,3.094834403,2.048935436,1.292142226,2.083730799,1.910277695,0.481670665,0.656421097,3.049491352,3.280968659,4.204976563
1.357652518,1,2.49908939,1.535990408,0.84881961,0.243826965,1.129085655,1.834855425,2.839231925,2.848577035,3.893882389,2.951207745,0.553317317,3.203389717,0.360096631,1.829228984,1.436515325,3.707190504,0.334937154,3.785829777,1.203565168,1.15454918,0.059941911,0.662373129,1.046932742,1.070913582,4.528971851,1.388862507,0.485509947,3.914107633,3.337604723,3.063362743,1.718962106,3.451694457
0,0,1.167794852,1.540147133,1.786503525,1.083489662,3.386400021,3.680073569,0.050092853,1.779571571,1.199772915,4.638043657,3.814934081,1.896935513,3.429781378,3.494363366,2.951991175,4.810277677,3.906728266,2.692137395,0.470691255,4.430043426,1.287475667,2.317534329,1.65399135,3.783866938,4.014246677,4.015588454,4.383184302,0.437370338,3.339568125,2.512109863,1.677810203,2.942807347
1.50205913,1,1.759662935,1.033588267,1.310772731,0.493246515,0.750315948,1.605096721,2.971947276,0.768690312,0.313127996,0.03891115,3.87130064,3.410225096,0.602515775,3.596266996,0.809270519,0.60080075,3.405760531,0.72413328,0.289138761,0.674710014,0.073902193,0.945585756,0.354310591,0.189298753,1.539351041,2.57867773,1.967553701,4.975977571,2.197999897,0.757198235,3.890252647,3.705867318
0,0,0.438218611,2.352128542,1.46414805,2.03425291,2.151186238,4.356310701,3.536250686,0.071486656,0.122918542,1.184971236,2.991327181,4.630990766,1.672067444,2.215164696,0.495690284,3.575756026,3.608192033,3.912354764,4.710225505,0.237842383,4.00175194,2.333942027,1.395699248,0.223605411,3.937754843,4.495619307,3.878419498,4.187251178,1.722103529,0.955963019,1.892194619,1.281669208
1.384400014,1,0.107316199,1.466393924,1.202113888,1.012945045,1.741103903,2.685747983,0.621571363,0.963691548,2.443097697,2.035052021,3.674594219,1.499524595,4.035680707,4.568322586,3.825540206,1.671058481,3.596689674,0.167965823,3.078119485,0.560924329,0.253010791,0.276051246,0.131097984,4.777177909,2.626069017,3.781270076,2.949091591,3.69452817,1.597084997,4.240649169,2.468234107,0.574176391
1.451483262,1,4.061361911,3.3341458,1.90891542,3.594044822,2.093139472,0.279663547,2.924998303,1.494138616,2.047812894,2.930448531,1.578107825,0.736792238,4.957646377,0.537466219,1.671284171,0.189794801,4.61203299,1.865708836,4.945803604,2.717280155,2.816582584,0.939493093,1.077478144,2.426534477,1.097503687,4.684362742,1.388123181,4.765517693,4.074662554,1.747994023,0.108030224,1.705065215
0,0,1.92198906,0.466448127,4.846263884,0.950224786,0.82310232,2.535157215,2.541191366,0.257390756,1.835058504,2.923986183,4.973752959,2.175658864,3.479988942,0.082377478,0.762700478,4.497694261,0.231881507,0.146634948,2.872222456,1.702020828,1.096503836,4.519955272,3.415439208,1.858240737,2.005589182,1.024851348,1.188495969,4.42180323,4.606215278,3.908244311,1.20957894,2.917981511
0,0,1.009278452,0.635338842,3.438346607,4.553695056,3.754700349,4.114544522,1.125604262,1.933731522,2.09344226,4.678928311,0.527774246,2.656446361,3.105958286,1.401708766,0.988813173,2.041934554,1.813022864,0.809506965,4.467627416,2.202381833,3.351550098,1.052133697,2.355731151,0.249569208,2.479657589,1.348605972,3.420871539,3.739978096,1.958206844,2.794135229,3.661228071,3.058108723
0,0,2.906148322,0.353019636,1.871231557,0.167948112,2.030715448,3.289790561,2.876202724,4.879781191,2.208196691,3.889184868,2.847292129,0.105498924,2.561367763,2.037760726,1.099185368,1.15230334,2.192748917,4.599469154,1.595187837,1.421672685,1.818895039,2.496587715,4.067621405,1.174091243,0.11131968,1.505607069,1.490311181,4.129639882,0.681977197,4.072902028,4.305441775,2.764709128
0,0,0.092649339,2.539107403,3.568225666,3.48873987,4.46727798,3.505924853,4.686451903,0.054463868,4.098702019,0.171338271,2.580801605,3.266651602,3.770636313,1.399984875,3.0152553,4.443903662,3.216170535,3.930316768,2.45570621,2.017302028,4.387200489,3.540914634,4.13245803,0.053352081,0.477785711,2.716421264,4.281087237,1.32177967,3.877736301,3.189603746,3.625298775,4.473238062
1.55212587,1,3.839935023,1.034234192,0.216520788,0.767817784,3.591567821,0.643217529,1.103944618,2.267797207,2.32630426,0.448931291,2.533648225,0.382545492,0.832623479,3.738550196,1.672836302,1.525270106,4.094392764,4.910244727,4.844850042,2.883111676,1.167414956,1.460492259,3.368821659,2.868693509,0.998511246,4.790991986,1.680774452,0.748320527,1.64191609,0.565483383,3.85957238,3.962812597
0,0,2.935343905,0.395958105,0.964509947,3.877025676,1.766957186,4.194738924,0.669436287,3.490739703,0.95172314,1.984034476,1.694736621,4.613463784,4.192013044,3.147620264,4.327453249,1.081447958,0.324495425,3.390002672,2.675600951,2.586746168,1.278593342,4.264137939,4.116005305,0.082861051,2.373550018,4.720592849,2.293102714,4.2498615,2.677761957,2.170506406,0.122168526,2.521798904
1.363559692,1,4.382419777,4.541244091,1.426017422,0.66351831,0.000662718,1.589803553,2.65054,4.145880604,3.367917662,4.565072493,3.780709632,0.842562136,4.820079689,1.741329754,2.99243781,3.656958527,4.354081816,1.666997186,2.315213563,0.834433559,2.331946483,2.281852276,0.639111496,3.199651852,4.482441136,2.137139789,0.879230167,1.474491735,0.293691564,0.300864405,0.133299462,2.752337027
0,0,2.815253572,1.522978069,3.772553924,3.355515938,4.699191272,2.425773456,2.590439205,3.946016067,2.855841219,3.832474222,4.600830501,1.051531666,3.040570907,2.328626022,3.083499472,1.015460619,3.38800262,0.086577792,1.133037557,4.572330189,3.842170163,2.666563214,0.341901082,0.997921161,0.060088153,4.832859563,4.161003451,2.226545301,4.952477329,3.971421918,2.44305584,0.652946271
0,0,1.061212596,4.155550774,1.618936848,3.693838569,0.799363794,3.657353577,0.268470586,3.571947635,0.608678211,4.92022369,2.965490981,1.347716027,2.160017955,4.652561712,2.539426543,0.320490026,3.295556564,2.245860089,0.735842488,3.87614045,2.656308784,0.439470982,4.50230348,4.34075592,0.281499306,3.200281267,4.446323149,1.738615963,3.33359753,2.272303714,2.23439469,0.085155116
1.379823122,1,4.307088281,4.689110594,2.393870435,2.849157469,4.963977912,2.02067313,1.099206594,4.332482928,3.445115345,0.857346916,0.045118644,0.845385638,1.031938855,4.508110944,3.545699487,0.659650249,2.126023447,3.307233571,1.611915405,2.98718395,1.053235767,0.948091136,1.041577777,3.56672691,1.263482054,1.350075048,2.408786796,1.103368648,1.773320946,3.188670086,3.748771538,2.462107008
1.545559595,1,3.08694382,1.597265556,1.51249544,0.708947481,4.221711907,1.440771596,4.544161648,0.566045879,3.069302975,1.419520545,2.540660037,2.694375571,0.260752547,2.185412406,1.0936482,4.591694953,3.457265494,0.5796263,1.798113961,1.530278604,1.51124038,2.807227437,3.980494872,2.349743526,3.955852629,2.093844774,3.697648752,1.787615773,4.749110416,3.750732855,0.097887489,3.775835701
0,0,4.559005658,1.73876936,0.356426056,4.275443096,0.471766741,2.747839381,4.577625633,2.610057894,0.259827421,2.204544799,3.455946146,1.306887696,4.479537697,2.298562144,1.160095209,0.979714448,4.248469225,3.708042803,3.311076802,0.535441998,4.180864604,2.274576927,3.253149741,4.522112927,0.553528125,3.019147544,0.081912331,0.456052008,4.528358263,2.738094893,3.221031557,1.179384503
1.533804042,1,3.102868179,0.394911363,3.228755503,0.881499029,3.094623891,4.851620792,3.345967341,1.659056634,2.289435079,0.12474673,2.615523184,4.945959793,3.616818485,1.984723656,2.953649079,2.865899458,2.538371458,0.727731928,1.454743654,2.505720358,0.709349254,2.031917007,2.965515925,4.046899724,2.352994799,3.370608395,3.785897787,0.910498953,3.098195885,3.849635391,2.105431315,2.194943827
1.466710979,1,2.443901008,1.084164805,4.164561921,2.507719382,0.513658381,1.82179955,4.104010122,0.614217626,3.246793733,3.683123575,3.5533247,0.526674673,4.793022339,2.1184644,2.80056722,0.493913856,2.415588291,0.768123818,1.542349166,0.654581832,1.717593005,3.315301881,2.581013317,3.983334435,2.882977839,0.3343698,1.242412112,4.543397181,4.447542369,4.949030792,1.618277273,4.937102325
1.594615558,1,3.069323826,3.260407629,3.006730471,3.988971639,3.052232832,1.886193404,0.873233042,0.299571023,0.761763223,1.91709294,0.065419335,4.826867655,1.590934423,4.778018267,0.144798589,1.985894034,1.389050084,1.809265487,3.902266526,2.228320083,0.28656129,0.239971702,2.654074378,3.833840305,3.073145972,4.662164413,3.90788374,3.774513705,1.631085783,2.609906298,3.227896523,2.556192274
0,0,3.310500466,1.156549107,4.912846463,0.429597424,2.063392073,4.926421148,2.426294049,3.059360884,0.056102272,3.842757589,3.707797713,1.086733742,1.986606987,1.312819366,0.393193099,1.100598718,2.424925061,2.576481181,4.195045837,2.065760334,2.010877862,4.763434626,1.675490879,0.668751011,3.477182215,4.613867107,2.437623195,2.528462243,0.023128803,0.942343742,3.898197219,3.054129748
0,0,3.962284302,4.189502245,3.436791997,0.4071705,4.030702845,0.673884976,2.849571745,2.873457531,0.080513754,4.674141579,3.073900133,3.342874451,2.108864045,3.513835868,2.353483179,2.044464665,4.943180093,2.4262537,0.586313696,4.290429581,1.709878962,1.581895671,1.887635731,4.349408317,2.657166341,0.125777546,1.241776238,3.618402421,2.161905891,1.307252914,0.947045311,1.072390071
1.311458721,1,2.474472909,0.165004161,1.863121304,1.783383363,1.373532693,1.321994615,3.722576894,0.658418754,4.015420016,1.5220153,1.714231042,3.296705921,0.194822438,3.860714194,3.450422896,4.636227227,0.310092924,3.437333099,3.628474432,4.232647016,2.76900037,4.211983724,0.244594439,3.794022221,3.379999371,4.372145472,1.654716179,2.592498347,2.269726028,0.897515336,4.236997286,0.232129873
