Fitness,Label,A1,A2,B1,B2,C1,C2,D1,D2,E1,E2,F1,F2,G1,G2,H1,H2,I1,I2,J1,J2,K1,K2,L1,L2,M1,M2,N1,N2,O1,O2,P1,P2
1.464439547,1,1.005736912,4.489307375,3.313530924,1.263909572,2.496982178,0.724753978,2.026437012,4.658916355,1.183642195,0.880732878,0.032996801,2.086327579,3.373828232,2.628862888,3.943873606,0.770517548,2.235064822,0.755501191,4.545077822,3.412896433,4.99093635,3.316900405,0.472433138,0.416781392,2.695653668,3.058929443,3.329608249,2.049870638,1.402292519,1.274288717,1.89934929,3.60405543
0,0,2.52957057,4.610588125,0.220731195,4.092391572,4.666087042,4.530479645,3.42329015,4.21706363,3.01299779,2.141182027,1.486065744,4.258419938,4.862588793,3.571095067,4.874497954,2.151943164,2.745820349,1.810819618,3.468635206,0.54721338,1.07549495,1.171038234,2.119479922,0.260017635,0.431081655,1.041791227,0.328823394,2.909965986,2.727029383,2.075447644,0.560475502,3.945028718
1.601368456,1,0.831896587,0.281990849,1.467416954,3.385562201,4.265614283,1.104981711,2.290196067,0.456175857,2.640431527,1.524450733,2.820240615,0.810343368,0.850289157,1.076825153,4.85846927,3.515299406,4.145195349,1.162592733,1.75449744,0.040380217,2.256444965,3.095233919,4.667800649,3.597080526,0.141303821,2.798072773,3.278350001,3.280091797,0.866459331,2.849104646,1.849238554,1.712786999
1.514542004,1,4.698534849,2.346835255,2.536579947,3.508903174,0.357125568,2.595764223,2.856478864,0.881972764,3.17277698,1.588319343,4.530744579,1.432339513,1.719744048,2.250395839,2.77892605,2.214289261,1.28074248,3.912888511,3.127543231,0.362277627,1.45275585,1.609099531,3.463617056,2.94118214,4.968327011,4.042883336,0.438418334,4.173171609,0.952765169,4.445617935,2.366662284,1.838806099
1.365605143,1,4.84822044,2.148958022,2.308263773,2.620704023,3.903768827,4.404553661,2.97216036,3.872080738,2.891731171,4.93571823,3.735279017,4.933830951,3.459516566,4.692101011,4.699973223,2.965889491,1.176237511,3.344076791,0.882167099,2.464261092,4.910753116,4.085138714,0.203834027,2.995016364,0.204182139,2.375609523,0.491900989,3.844989841,0.390098315,4.671943242,0.263986758,0.084154197
0,0,2.482118362,4.034549084,1.781772236,4.946113626,4.928373199,4.515758181,1.54384011,0.149963375,3.595322653,1.567825487,3.475199315,0.966045673,4.11484616,3.937759213,4.662344981,2.653879252,4.380222398,4.223535007,0.329353093,4.433548366,3.915908489,1.956615778,4.727845654,1.266959532,1.020367202,0.648944216,2.635516599,4.427273643,0.506598202,0.767166071,2.212643652,1.306266081
1.473038768,1,0.998762084,3.933868408,0.524859171,4.996037314,0.667592084,3.15182852,2.936660292,0.093525394,4.158234244,4.938249892,3.17644272,4.383507146,0.189370495,3.896526746,3.740138069,1.043984172,0.914558464,1.441405344,2.505772589,3.398267595,3.373667387,0.779861064,3.619009609,4.731955677,0.689313728,1.349234399,1.601587851,0.429968752,4.149318391,3.774373358,4.41048682,3.518074737
0,0,3.257449164,3.838816107,3.022308104,1.977148397,4.80068461,0.629491071,1.28383062,2.548808244,2.791134568,2.567427033,0.452452964,0.833039272,3.384144093,1.271788337,2.534945345,0.49712683,4.824180477,2.324795489,4.140838,4.558616242,1.905213724,3.506876214,3.692397018,2.723607754,2.625983675,1.497362308,2.473566182,4.195937038,2.543982666,1.013327235,3.723913921,2.91497955
1.284082435,1,4.24037414,3.714630349,4.284516727,1.28639482,0.18807366,0.642286489,2.891559551,0.873716212,4.493682763,3.873107629,4.605768926,1.52714472,2.610799382,3.404762415,4.834436521,1.67574602,0.87122477,3.248091897,4.1895024,3.852693929,0.865818953,2.889053742,0.175331456,0.79087602,0.012675753,1.017620415,4.781594622,2.195269849,2.785662429,4.720100447,3.054290781,4.783701472
0,0,1.629994157,1.486051842,0.9499042,0.306266148,2.773517799,2.604898463,0.363457533,4.477369147,2.082950142,2.503524601,2.95341947,2.528380049,2.732390243,1.901296792,2.983796437,0.602912739,1.227619144,1.149034559,3.530202879,4.435764229,2.857162063,3.838619925,4.209618351,4.181259914,0.212988142,0.273913719,0.293666737,0.028650048,2.035634798,3.934998306,0.1977626,1.204799317
1.436220345,1,1.209367128,3.8315197,0.333489997,0.074912969,4.781252327,4.001282065,2.852636635,1.833861926,2.150992052,1.190441895,3.476278835,0.548573576,4.350863908,2.576782643,2.927818907,4.936003969,0.033111899,2.083331566,3.611269697,3.506157428,0.14856867,4.433829801,0.87539896,0.17459494,0.089452263,4.578028922,2.283545881,2.586304291,4.530350327,2.721358366,0.208089806,0.4607397
1.274369741,1,0.953046316,0.785484838,1.763734553,4.289233258,2.709403138,4.075547169,0.959103761,0.139266611,4.713699721,3.633263511,4.261709758,1.241573823,2.332577225,2.177461074,1.28396882,3.781398073,0.988060075,0.048831044,3.331682042,2.675772545,3.060696531,0.354034615,0.201094533,0.66827419,4.833430933,1.217117141,4.60208336,0.727043571,2.20176051,4.822509398,0.398835763,2.134465389
1.514084531,1,4.387753085,1.763300591,0.386357658,1.230790982,3.723315383,1.888687724,3.027267148,3.501715355,0.951984747,4.375804805,0.958023457,4.885958772,4.258616279,4.643926613,1.937373053,0.481434269,2.797215706,3.806058813,3.713804609,1.661931889,0.051499774,1.766416101,1.233675368,4.874427409,2.15819911,2.473049467,3.812761097,3.920645607,3.516774239,1.572363653,3.177700056,3.046162822
1.556762716,1,3.573648562,2.314282988,4.02416037,3.687970631,2.514448642,2.329818913,3.959932367,3.737498137,2.007869634,1.927768859,3.346793806,1.706603678,0.683207473,2.449733206,0.079435801,3.795488479,3.333995741,0.04655323,2.510681926,1.222566904,2.828326192,0.558303455,3.143123963,4.839207549,2.991536077,4.758641573,3.330974937,4.968436591,0.49322135,1.173090609,3.218214463,3.809815268
0,0,1.880001388,1.38636756,0.06160421,3.06335374,0.552502703,2.285909271,3.203424307,0.664486974,3.378539276,3.714948714,0.631383482,0.810172264,2.833998529,3.476107481,3.14013868,2.031370184,4.864994673,3.544024614,1.055742911,0.465559739,4.123416308,2.854355172,4.194959779,3.806041081,2.552272597,2.541772081,1.46296031,2.412422929,0.852499622,3.439768316,0.537025339,1.528373895
1.417439105,1,1.638472419,0.785147574,4.522051972,1.606190013,3.365826791,2.681020104,2.485473941,4.494056081,3.345912022,4.566744118,3.358558753,2.041869644,0.291338357,4.055405978,0.136729809,4.010259304,2.351435936,0.990395241,1.977222582,1.290335787,1.859250043,1.006287071,1.694694123,4.792214906,2.281410023,4.807938484,0.615193032,3.83891798,2.782137297,0.005072251,0.655487772,2.306222905
1.503223712,1,0.835197707,0.117374106,3.416229449,4.34727555,3.706779512,1.198038508,3.822994738,0.78697471,4.707000108,2.909921546,2.937262611,4.87137936,3.699469278,3.149728015,0.073261531,2.647841859,3.78697175,2.656059151,2.417173067,3.48299157,1.579465962,1.74507726,4.771474355,3.502758865,0.906328869,3.005032114,4.924120187,3.100754406,2.607150562,0.746785572,1.922310372,2.155190245
1.421487977,1,4.920836842,2.934980064,0.311062549,3.977835674,2.200497519,1.475898439,4.717761261,0.915390052,3.061279813,3.719703151,0.97599876,1.14011035,4.379817142,0.053141855,2.581131103,0.51689853,1.157243201,0.19516641,3.001879132,2.970049809,4.43583993,1.019598226,1.491039351,2.577138235,3.96383079,4.779919279,0.438095112,2.950082801,0.060018713,2.103818874,1.716797619,1.553576352
1.285152315,1,2.75911875,3.47312763,0.078981532,1.357410724,0.954666502,2.667736002,1.094482449,2.798760596,1.638965425,2.208482314,3.197541674,2.086640063,1.717519362,2.441521826,0.397858372,0.167133911,1.828939689,4.137516516,0.247212641,0.792825518,2.402643792,1.788462384,1.013881846,1.562695284,1.42725889,0.649915107,2.31043898,2.686729361,3.096355244,2.044515459,3.254673771,2.228399809
1.481383585,1,4.137411439,2.583255115,2.801043534,1.317780656,4.193846675,3.597788694,1.363695374,4.490741216,2.171221156,1.497489659,4.703089385,2.997140733,0.11119561,3.19421981,0.710379321,1.169038074,2.796643607,0.857051327,3.739050895,0.467878099,2.388768655,3.951893879,1.798892854,2.730119827,0.073472679,2.852349255,3.093362925,4.215168049,1.334999845,4.252788817,2.252058125,4.665600114
1.340516559,1,1.965037135,2.642708489,0.520510478,2.990234043,4.257828961,3.92426437,0.996241145,1.288993307,3.745195069,4.579630297,1.778971918,4.0885149,0.455843419,2.983589287,4.328533042,2.885983124,3.811564606,3.432785359,1.959714281,4.477204368,1.641536845,4.056918181,0.555526243,1.997707972,3.031907825,0.020430435,3.522892144,3.308546076,0.311393982,3.611942475,2.622874115,4.692925774
1.44379202,1,3.305798333,1.267094132,3.085824395,3.89662317,3.676538212,4.610172131,0.909499275,1.456567568,1.734800921,2.565081257,2.323886155,3.131187751,3.90149814,2.862437105,3.945978794,0.870158715,4.473496442,4.36966032,2.648284884,2.120183433,0.660231556,1.579549007,0.61064133,2.0876896,2.225377295,1.228409594,3.822137421,3.520346255,3.19711289,4.926268816,2.339047737,2.596497435
1.54294511,1,2.272518987,1.895996973,4.889043718,1.234137564,0.24349695,3.35373902,3.171255865,0.624735358,2.849119705,0.194752977,3.60348599,1.945478036,3.265360541,0.518491011,2.765776466,0.822580657,4.343333834,1.321732397,1.867838694,2.226068381,1.695969522,4.105837963,3.708021899,2.087610861,0.829754267,3.265460849,0.809146814,2.125777343,1.04780073,3.458836351,3.799827419,2.148794478
1.509758221,1,2.184682874,2.180557035,3.069244137,1.823430881,4.048421002,0.765771689,2.573462892,2.301920349,0.879939058,1.962611971,1.944573835,0.774787757,1.66557149,3.791471404,3.143328636,4.618612577,0.827320876,2.190581517,1.079419163,3.293056615,1.402567349,1.211141663,1.075103468,3.200631728,4.477862991,2.689623338,3.940464635,0.347491979,2.540558311,4.86615075,3.745257547,1.238345184
1.387759636,1,2.864570112,4.628573394,3.822034687,4.799219792,1.437290234,4.609545183,0.267013339,0.223432254,3.625529948,2.512815987,4.207177124,3.727544048,4.222544367,2.638071611,2.16635734,2.349844928,3.320765327,3.933702985,3.642509558,3.527001952,3.723337836,1.938179537,1.380722661,2.344774911,4.80400867,4.107872426,2.905449272,2.233347155,0.994379179,4.081193918,3.04728958,1.451877733
0,0,4.917017779,0.40258719,3.550885739,2.193392533,3.378068681,1.320318384,1.699053596,4.766891547,0.998338929,1.885778822,1.651605109,2.540529789,3.02540683,4.496544336,3.7071875,0.551381949,0.102758476,1.707250969,2.748075983,4.162416706,1.870388993,2.823282494,2.147354265,0.988149741,4.835257823,0.674333814,4.058465862,2.299794959,2.367968502,0.075268402,2.815000925,3.177812142
0,0,0.368818756,0.386345168,3.974164308,1.394190527,3.347089226,2.742944456,3.339989543,2.542166108,0.224562935,1.403177583,2.147823694,3.128604026,4.044716569,1.208534252,4.608486014,1.973302952,1.966274397,2.067374989,4.783837912,1.841813697,2.535040994,3.423878525,2.212644688,2.841122796,3.414110768,2.264529202,4.562469771,4.447981808,3.747929192,3.963898946,2.466017883,4.938957111
1.466278579,1,3.779244456,4.010063831,1.98646005,2.413983263,4.270603799,0.991496602,3.206572464,2.922848563,0.783313875,2.152371098,2.375568239,1.726451959,4.296512531,1.269059531,3.91412217,2.35196919,3.008744627,4.962690563,1.447685529,4.440367011,3.276606281,3.32679526,0.108885464,2.105831903,1.777319527,4.155168208,0.547286293,2.655834567,2.103669439,0.036315029,1.129429233,2.754120379
1.591712309,1,2.020535226,2.166970945,1.507528861,2.130103393,4.794346306,0.422292959,1.951823079,2.215250172,0.415091407,0.922967075,1.455173402,1.244305899,0.258278489,1.666210118,2.478007055,3.989986188,3.300884128,4.461832968,4.47253786,0.12235222,3.480453144,0.621138479,2.249337597,3.362067837,1.518292044,3.773972377,4.99067385,1.973251386,1.682898854,0.251243472,4.032533107,3.87548153
1.604220668,1,3.975674934,2.625130835,4.406522842,4.463314671,1.225605059,4.61237304,4.262990776,3.465179173,1.443065843,1.516267915,4.456944587,3.5183035,0.226019226,4.280701258,1.08562524,2.589200838,4.736976531,4.498637715,2.953576822,0.077515148,2.032653626,2.483712154,3.5274792,3.805109803,1.729691907,1.681634726,1.239427362,3.757866357,0.822511484,4.431667485,4.784112255,3.68709753
0,0,4.289963694,3.879846855,0.576083287,3.081731107,1.54753784,2.345882055,0.401397856,0.271771403,1.136092851,3.313351538,4.648839667,2.238021217,0.075585069,2.013235109,3.46207668,0.955747175,1.558572648,2.932299134,0.147480078,2.930772273,2.068495021,2.268469156,3.70189878,4.617899172,2.990717497,2.823795823,3.436201934,3.511177235,2.64272918,1.2254393,4.409465548,4.774446658
1.380379095,1,4.625468217,0.037857147,4.59430311,3.695492775,3.014293472,2.595107173,4.424788049,1.464967521,2.515964122,2.41234962,4.784834294,3.967588452,3.892827108,2.180355512,1.335435326,3.506893081,3.692799473,0.577463589,0.838417076,3.348928584,3.73788134,1.592213083,1.932965463,1.807835936,3.100965743,1.379085583,2.334508104,2.835438502,3.938841956,2.634836849,0.201630738,3.652789722
1.305582576,1,0.200560434,3.149150516,3.270277606,1.384276635,1.004690576,3.784844382,3.458495289,0.267262889,4.593127537,3.632189333,0.555838387,0.555862397,1.006201078,2.985943949,1.170021181,1.679845694,4.902071971,4.991735457,3.987555018,1.109824724,2.972715548,1.349977378,0.704779067,1.610943742,1.465533543,3.538668503,1.862061037,0.38689972,1.001982525,1.867494174,3.320733509,3.280451287
0,0,4.55581074,1.650628029,0.351426897,1.760153739,0.90129909,0.688651841,2.90049512,2.175541459,4.819029279,3.236231592,0.34281017,4.343447235,1.935398163,4.203735433,4.455590101,3.71139535,1.508750264,3.415933504,3.820425659,2.646994704,0.21858987,4.735851571,3.109056778,0.212889806,3.222687373,3.556244069,0.538958644,3.138494153,4.728251596,1.949100648,0.162897894,0.288958945
1.470781689,1,1.071380111,2.531106398,1.892987506,0.172338035,3.595859055,0.727305201,4.536767563,2.212524409,1.28124902,3.816550866,4.417069131,0.142761629,3.745140048,3.606466721,0.418787794,0.978842624,0.251615694,4.345051512,1.891396609,2.173189866,4.38569812,1.936472052,0.696882797,3.682224811,1.492516263,1.0218106,3.816167312,0.264283816,0.326193934,0.716027805,3.307956021,2.371832885
0,0,1.771380378,4.610880026,3.038908843,4.65707694,2.607227599,3.491300263,1.591228865,3.602919143,4.019071769,2.405817223,1.957161113,0.766257235,0.987232424,4.083820103,4.986410839,2.790824814,3.127181153,3.751757002,4.774112283,2.726487048,2.287536452,4.711571998,3.732581365,2.045014529,0.938553506,1.656328648,0.505290607,0.025128391,0.373889919,2.77579589,3.492974693,1.223115702
0,0,0.942789089,4.877193505,1.786587883,4.468204833,0.793000307,3.142615177,1.652660779,2.404810966,1.690290045,0.747509305,3.151721356,1.54163471,4.606704015,3.312272554,2.865779714,1.485178473,4.754299809,2.152166746,4.535977014,1.470160849,3.538967909,4.625731513,2.09227318,0.561785538,3.869473708,0.061224869,3.054111368,2.122289895,0.594273213,1.559899326,2.609315069,3.98857041
1.513516186,1,3.423972515,4.538757033,2.797379163,2.586054417,3.039003825,3.734806346,1.653392035,4.183915909,1.664546228,0.026002742,4.668142727,0.221282866,2.40665023,1.636211081,4.560493588,4.070692862,3.956978998,3.766376482,4.756429128,4.344467036,3.106705679,2.91149996,1.934869949,0.928794632,1.149370665,4.152256107,0.133741422,0.853535275,4.370530723,2.77443555,3.257149824,1.035043101
0,0,2.013465214,2.341646309,0.465163346,3.62017805,4.446970711,0.616606806,3.810342501,1.165082062,3.305458489,3.930735275,3.831910579,4.876656994,4.213020038,2.418565999,1.789186489,4.758903988,0.715917273,2.425975193,0.492881097,0.781677666,2.608679484,1.471390002,2.098095881,2.368506295,3.832758283,0.627292749,0.126238555,4.722883059,4.885156786,0.622779246,4.168905219,3.889723245
1.478025361,1,3.754678298,3.143613626,1.195545891,2.941914668,1.915910297,1.362011315,1.605896922,0.183865358,4.973964888,4.432302138,0.655403954,4.620849107,4.877563212,0.208199938,3.922074196,3.019651927,4.91823863,2.717428136,4.353483426,4.948916758,0.255011789,0.364377494,4.534472115,4.694161496,3.264103866,2.652061,4.760442784,2.833044255,1.08427722,3.554930349,4.502675699,3.300414865
0,0,2.819618637,0.741167378,4.753654984,3.725823116,3.699572761,2.535549938,4.356100509,1.118532967,2.41126588,4.668740355,3.155126788,0.71641993,3.358778334,0.454460243,1.658353133,4.600842992,1.828647509,3.717105648,1.351522824,2.45938731,0.358705772,0.171896996,0.244368442,2.294968407,1.845445683,3.610717393,2.072997522,2.728373419,3.630595522,1.115506984,3.578490557,4.753255525
0,0,1.635956669,1.918912304,3.315434242,2.308464275,4.377520962,3.202116301,2.511526617,2.310534917,4.303434249,4.337722499,0.077367513,2.238176644,3.292522407,0.530876288,4.83142378,2.437394944,1.367423051,0.462127588,4.730085874,2.088335294,3.444451485,2.89950774,3.090311484,2.36238966,1.342378573,4.111604725,4.204592957,4.002534149,0.595893006,1.487200456,0.598519925,2.50613306
0,0,0.143765062,1.186858819,2.127558178,4.201436814,4.540399307,3.035842971,3.707098649,2.787088397,0.323403312,2.137338497,2.897423918,3.349275346,4.739825211,4.333021411,3.268896984,0.280743364,3.773237082,0.646639151,0.185436232,4.455836801,4.506828048,3.746262841,2.262045075,3.888575952,0.894816727,1.302707615,3.765779196,2.075554804,2.235990394,0.842017192,4.230141738,2.734001866
0,0,4.290923648,1.866756463,4.172304824,1.236063557,3.979561286,2.75893175,2.337184358,2.476001963,4.218396047,2.601180758,3.317717563,4.33471138,1.370103808,0.553312891,1.588593424,0.066411517,4.012057301,2.933894185,2.301439225,2.209524325,2.590282568,1.753352542,4.834342911,2.051552114,3.159112119,4.220482351,1.160430737,1.226549035,0.630373524,4.675958425,2.967827689,1.739505112
1.458417283,1,2.676983037,1.797270383,0.080583784,0.804808633,1.722994421,2.258762847,4.346929273,1.142961602,4.314556172,4.163075165,4.766955897,4.206553168,1.614649798,3.385186831,4.18815654,0.338717805,4.72447786,1.65165901,2.33550029,3.645461399,2.101741097,2.816723559,3.482901841,3.67864176,4.115484603,2.228862727,0.658755471,1.022346843,1.015879004,1.166194769,2.666294899,4.014394825
0,0,0.406518798,1.262526278,4.800948711,3.681478962,2.539864375,3.268114596,1.668134436,4.273949212,0.213489126,1.950410883,1.095280894,3.570094219,4.559881868,4.355942982,3.19862162,0.145817682,3.218628209,2.898789571,3.501099888,0.687657607,0.699486743,4.375550718,0.323004788,1.866989272,0.486371802,3.844872083,0.777498548,0.785962684,2.219534622,1.954230545,3.486524324,3.904357645
0,0,3.550945765,4.95314357,4.812935844,3.505156985,4.190534596,0.715310713,2.184143814,2.869528837,3.545995218,4.686379194,1.874340083,1.34079119,2.259720407,4.420644935,2.637080656,0.228483156,2.919644231,2.689422146,2.52415573,2.066155206,4.513958321,1.203157311,3.162743786,1.846197672,3.492315337,3.255990132,3.981039734,4.598329403,3.737161093,0.365627371,4.945482131,4.697832265
1.12709555,1,0.206049936,1.78722575,2.554127585,2.102266625,1.317822697,2.045536995,0.283632729,4.608157359,2.110467304,1.700628381,3.20711793,3.31174172,4.356498969,0.099827317,4.773803849,3.115152022,4.630902792,1.493447352,3.340424392,3.892251513,4.244892997,0.98312419,0.690002779,0.2211884,1.449472516,4.282346179,0.535515044,1.428243698,4.558008335,2.251854109,0.768231068,0.137327483
0,0,3.267450399,1.024050541,1.272615595,4.889904221,4.567478402,1.566221006,4.316001027,4.615583094,0.048568157,1.876410208,1.981850333,1.031718284,0.756838139,1.817111525,3.781389127,0.023537282,4.31056898,0.325086312,1.766620489,4.586476707,3.648309836,0.256533552,2.975795776,3.944424362,4.083004284,3.662620874,4.519145708,1.211157076,4.78742881,0.968421099,1.061931997,1.388328658
1.529232608,1,0.994862596,1.992248663,4.480799817,1.050860085,0.668377908,3.276111699,4.746946815,0.826480536,2.501103425,2.845041527,3.018997973,3.384076283,4.911819706,0.635584815,3.808174144,3.274625024,1.316339188,0.628070294,3.507110619,3.180789141,1.457484813,3.468903441,3.085755584,3.990498747,0.974911118,0.961856919,0.922561314,3.980549998,2.433242925,2.737590273,2.418624229,4.853850023
1.580983207,1,1.3048802,1.150561683,4.061150722,0.922600121,0.589870793,3.090677382,4.271775739,1.205657836,0.456793833,0.627787531,2.45373475,1.585170044,0.915269641,4.542279487,2.107976083,4.610188348,3.356729741,0.679961236,4.54699252,4.257962961,1.245697251,2.369526491,2.076457972,2.357926528,2.529987181,2.632309937,3.525925,1.965875054,1.283313293,2.772411165,2.626199472,3.090543307
1.477763546,1,3.622588445,2.156594787,0.488213567,2.860152405,1.621227577,2.31039988,3.279166827,4.101558888,4.789369987,0.009070136,1.040561263,2.838439021,4.113384815,4.1834081,4.146928343,2.412975615,3.065814786,4.197271433,3.631246555,0.227810138,2.625998071,2.769482635,4.344640907,2.144334996,4.221157915,1.609947034,3.700194471,3.47745087,4.261994139,4.137924568,4.890382403,2.611784752
0,0,0.154037362,2.552298863,4.203196952,1.634207396,4.403777443,2.837643014,2.052107839,1.960292941,3.349889084,3.972963311,4.867903949,3.608615098,2.268657559,0.732476539,0.261014476,1.022411498,1.650135694,2.702309119,4.885015445,2.10298838,0.6473493,3.175447525,1.421606296,0.558448752,1.903455505,4.393449102,2.902892951,2.007702118,4.833770812,3.021345514,1.086513207,1.188166815
0,0,2.645216489,2.157489464,0.442472449,0.539422464,4.632409899,0.744315425,3.016958872,0.092114856,4.233696346,2.920874959,2.748162612,2.463897426,2.695413219,2.642585521,4.173732144,0.52512081,4.07637144,2.781738171,1.275209006,1.935065315,4.845241087,4.231463963,3.044113493,1.600018381,4.587336877,4.30586898,2.008875668,4.301709749,3.016076763,0.769456268,1.563568398,3.655697035
1.422766551,1,3.300968286,4.659096867,2.091534739,4.904311918,3.039014231,0.93739993,4.542380415,3.075644471,1.971215153,0.50052394,4.542947832,3.47919104,0.102700077,4.177088157,0.811949984,2.461416225,2.467753312,1.001816136,3.499713671,4.931699469,4.547278354,2.162359141,0.426546173,1.241662921,0.191970324,1.291740264,4.069727626,3.79811262,0.130161467,3.865159573,1.624762282,2.765830472
1.539700823,1,4.161725051,1.650055647,3.449468182,3.529701361,0.849913075,2.940022921,0.752171193,0.493264277,1.705267071,3.313330883,1.326970286,1.075089338,4.568961281,2.38537638,1.426501596,0.41805795,3.178797919,2.011628318,3.423717417,1.279813671,4.218746706,4.403738989,2.499283523,4.875794794,2.730455661,2.399855498,0.261439293,1.888004228,3.457697199,1.537408041,4.49009746,3.843457674
1.615585513,1,0.237791497,4.0929474,2.605282111,2.335859081,2.196680476,3.377086478,4.420746334,3.635188248,2.668980517,0.60506215,1.917069549,0.432167218,2.822510772,4.176308273,2.284247657,2.555901616,3.621388379,2.074719021,3.37138082,0.669717109,0.888189478,3.575776812,4.980690778,3.220233832,1.186713814,2.640648811,0.270256311,4.019143427,4.325498896,4.823512991,4.063634897,3.098093259
1.489772886,1,1.341049608,0.617847984,3.991681443,0.845520925,0.801715269,2.843547915,2.43233269,2.074197878,1.446992526,2.827225121,0.275063242,2.969522259,2.392159963,0.083067065,4.128262142,0.841172542,4.847421978,2.029403499,1.591497013,1.035724856,0.529639976,2.004617393,1.24245024,3.828371056,1.710620806,0.993483882,1.612576659,4.277523935,1.594986965,1.329689629,4.982187485,2.75535426
0,0,0.305200896,2.202000723,2.676655331,3.941420521,0.019038576,0.229159236,2.105987033,1.447282239,3.003346573,3.436905585,3.096236345,2.796224555,3.825105652,4.10232998,1.688738558,2.749771518,1.007749203,3.325847482,2.20883619,3.83312559,1.544319127,0.281510041,3.782734083,3.433014897,1.130443969,3.001789364,4.781270884,2.435136365,4.855802261,3.273187397,1.034886997,4.181618349
0,0,1.118351184,2.179175716,0.125466224,3.223331921,4.445897047,0.028120112,0.840684792,2.496655302,4.36438888,4.453069932,0.89181806,4.503769193,2.837464912,2.685444762,2.691332367,4.375350428,0.498487166,0.577353494,1.071923487,1.664799122,1.907036361,2.4083183,4.665105542,3.479802069,3.017577963,1.331636854,1.61529468,1.393546047,4.553405659,3.214450176,2.672003706,2.663372585
0,0,4.085618977,3.494973405,3.993836612,4.688252848,4.036073299,4.378885645,1.130221209,3.914845653,2.25583695,4.589006417,2.022283033,4.592523487,2.388334028,4.408590266,0.427401712,1.4867648,0.470457883,3.089364387,0.672447262,1.976445457,1.16686225,3.355824767,0.876520049,3.068150266,3.485412951,3.212496522,4.302882775,0.06205235,2.977238683,3.849857218,0.011625281,3.349767528
1.648895748,1,3.203491825,3.729946171,4.553804598,0.998468111,1.982289533,4.402300097,4.382976323,1.045306118,1.190282146,0.610795275,3.757186993,1.864936222,2.522507618,4.333002546,3.913110126,3.997285277,3.213373398,0.337930834,2.820568997,2.77359068,3.956427387,1.506234245,4.168197101,3.805263608,0.568328468,4.54183411,3.733038319,2.364715998,2.748206102,4.328157902,1.938357401,0.878821096
1.540697585,1,0.328047737,0.65604974,1.7578159,3.757744977,1.551976479,0.068958239,4.682022258,1.827770576,1.488321176,0.456094795,3.733914222,3.267783384,1.643378638,1.15857053,1.155278199,0.15914758,2.689246352,4.552878608,0.947772925,1.065917334,3.580984002,2.480286981,2.302272875,1.289486152,0.125526212,4.221636555,3.441535918,1.255779603,0.064237032,1.51264013,2.670191401,1.542108477
1.572249484,1,1.295713984,2.601326263,4.559499173,4.911055198,4.554061895,0.527142472,2.19192162,4.849960347,3.007218838,1.974208473,2.165573066,0.613357236,2.618451121,3.778072852,3.694457134,2.077582936,0.865266498,2.98431835,1.646741881,1.544785522,3.365188978,4.525095509,4.452208512,3.911727193,1.704052821,3.689867918,3.825192522,0.798216509,3.999320863,2.905918739,2.372304191,0.235950709
1.362887682,1,4.832862888,3.669726514,4.692941439,3.82623664,1.5396293,3.99628867,3.976239369,4.117532746,4.112068678,1.820392385,4.549089778,2.607201383,0.198169606,3.888129505,1.46586367,1.735085275,3.017225433,2.116345825,0.030077178,0.062294294,3.724167271,4.143726488,1.369822316,0.385695952,3.336764819,2.736426126,2.652907002,1.262114673,1.07873326,0.208667495,3.410853789,2.765418366
1.434622004,1,2.751492379,2.107927821,1.58555734,1.952593145,0.311965522,4.059351143,2.390800845,1.798902186,4.072937326,1.874345521,2.446332437,3.496196251,3.107148667,3.359633164,1.447714713,4.156252346,4.299834543,3.504220861,2.773625151,1.621170695,1.919521919,2.968701762,2.765377403,0.96798763,4.351263534,0.496099907,1.775722518,0.701201673,1.544500874,0.851714578,3.071206332,3.636631553
0,0,0.790896372,3.047882334,3.392683818,0.702193658,4.755541834,2.373399317,2.356262715,3.497887329,3.637860016,1.033247965,4.321282698,4.971473163,2.803532014,1.983053767,2.858636844,3.838044907,1.942507496,2.954256067,4.609599437,3.26435595,2.301664573,1.710859701,3.104249913,0.236606177,2.468924918,4.922617121,0.604561195,4.822063151,2.250745395,2.377308633,4.51355517,4.989976045
1.428397032,1,0.477015531,3.201382653,3.523551333,1.417647613,0.496412605,2.196847947,3.657011935,3.005777833,2.442801827,4.897414438,1.671180159,4.525706266,0.772941453,2.405152214,0.657555999,4.752522718,1.060106256,0.168741441,1.839572451,2.121035185,1.154354009,0.093265491,1.010742472,3.721265899,3.478032581,2.021312018,3.782739337,2.611314068,0.097795056,4.192609832,3.040374649,3.575488981
1.438611346,1,0.05755235,3.958364253,2.935458226,3.615106379,1.336207422,3.964320951,1.46403445,4.012765142,3.419974381,4.6264222,3.147428139,1.366267331,2.65036053,0.868377347,4.030641698,2.767717806,1.111646382,0.488528053,3.076419403,3.42988616,4.024015739,1.543967432,3.609850842,4.802990832,4.911448925,1.597442195,1.753590499,4.281867771,3.742172178,1.579986982,0.109321277,3.834386374
